ID,year,Q,Ql,Qu
JP_0001023,1539,96.9449234697905,65.7274094935086,142.989329094002
JP_0001023,1540,70.4129154909629,47.7390498074766,103.855830560771
JP_0001023,1541,71.7468934114225,48.6434696563474,105.823386994318
JP_0001023,1542,57.8318896135899,39.2092763021295,85.2993926872556
JP_0001023,1543,55.3555771344961,37.5303683354013,81.6469450155313
JP_0001023,1544,59.4158038934868,40.2831497836,87.6355938220726
JP_0001023,1545,48.2681794175188,32.7252039666627,71.1933574701376
JP_0001023,1546,61.5270124977697,41.7145220256252,90.7495299736439
JP_0001023,1547,72.315026629618,49.0286566609134,106.661357511991
JP_0001023,1548,60.9479731545624,41.3219408087686,89.895473420285
JP_0001023,1549,71.0646387014922,48.180909750233,104.817092494797
JP_0001023,1550,62.0594382686009,42.0754998407784,91.534833639258
JP_0001023,1551,68.9317412504916,46.7348327494784,101.671166286088
JP_0001023,1552,66.3519705579742,44.9857814465571,97.8661224804225
JP_0001023,1553,68.4490097833468,46.4075470321781,100.959159446028
JP_0001023,1554,57.4908195442264,38.9780351879723,84.7963299311379
JP_0001023,1555,59.0766064485768,40.0531782847035,87.1352931013938
JP_0001023,1556,64.4755078093225,43.7135638711996,95.0984257316267
JP_0001023,1557,56.0741284701792,38.0175368862875,82.7067753782934
JP_0001023,1558,61.1031256388569,41.4271321948069,90.1243162399243
JP_0001023,1559,63.9326821855625,43.3455350897075,94.2977827584993
JP_0001023,1560,51.8703751978766,35.167446310638,76.5064315276886
JP_0001023,1561,57.751246376012,39.1546012257102,85.180447599421
JP_0001023,1562,49.3384389489869,33.4508261444042,72.771941339037
JP_0001023,1563,40.7651212425862,27.6382271610016,60.1266897562661
JP_0001023,1564,40.9521173328928,27.7650081017808,60.4025004386529
JP_0001023,1565,40.3372732290263,27.348151718351,59.4956335005747
JP_0001023,1566,50.5350357552274,34.2621033672585,74.5368669111703
JP_0001023,1567,47.0310637700144,31.8864554913009,69.3686684599547
JP_0001023,1568,49.7361592197207,33.7204753654543,73.3585605517184
JP_0001023,1569,60.5853117859143,41.0760610717855,89.3605644850332
JP_0001023,1570,53.4294077215631,36.2244502818668,78.8059332098693
JP_0001023,1571,57.8060779927989,39.1917763556784,85.261321726883
JP_0001023,1572,51.3206622525543,34.794748013833,75.6956300701949
JP_0001023,1573,56.9086732186101,38.5833474770593,83.9376907207995
JP_0001023,1574,52.5083653328535,35.5999954050474,77.4474378032504
JP_0001023,1575,64.5163330998147,43.7412428923369,95.1586411682748
JP_0001023,1576,61.1696594581083,41.4722412673255,90.2224505809122
JP_0001023,1577,45.06454565592,30.5531815380571,66.4681441651144
JP_0001023,1578,51.1104864169049,34.652251504259,75.3856303233733
JP_0001023,1579,66.5654635522579,45.1305269469613,98.1810148845453
JP_0001023,1580,65.1033781978287,44.139251907841,96.0245058438925
JP_0001023,1581,71.1742207083587,48.2552049395079,104.978720944042
JP_0001023,1582,69.3020212483211,46.9858778189211,102.217312351004
JP_0001023,1583,83.9748233924649,56.9338486917425,123.859024566847
JP_0001023,1584,64.5207820634428,43.7442592323756,95.1652031861875
JP_0001023,1585,65.351579320732,44.3075290724199,96.3905911506221
JP_0001023,1586,57.8916141846844,39.2497687920985,85.38748369858
JP_0001023,1587,53.4119983837527,36.2126469750579,78.7802552326799
JP_0001023,1588,65.0419095774794,44.09757697494,95.9338424396677
JP_0001023,1589,51.8860958014064,35.1781046773549,76.5296186990351
JP_0001023,1590,46.966416102842,31.8426252055989,69.273316107035
JP_0001023,1591,44.7779933288287,30.3589027509898,66.0454925859022
JP_0001023,1592,44.979131060599,30.4952715425417,66.3421615427899
JP_0001023,1593,52.9122630139053,35.87383283073,78.043168413675
JP_0001023,1594,58.91428080287,39.9431235876157,86.8958701966803
JP_0001023,1595,65.3499109303102,44.3063979252022,96.3881303510408
JP_0001023,1596,52.4985557217135,35.5933446150391,77.4329690753855
JP_0001023,1597,51.1774190958432,34.697630998508,75.4843529641603
JP_0001023,1598,60.6832072293113,41.1424329215472,89.5049557875551
JP_0001023,1599,52.7611196399964,35.7713595698972,77.8202388485289
JP_0001023,1600,59.9537517375392,40.6478714932747,88.4290422931788
JP_0001023,1601,61.2286270574969,41.5122205402275,90.3094250935846
JP_0001023,1602,59.1349861820923,40.0927589921151,87.221400538785
JP_0001023,1603,64.1874099829449,43.5182372555218,94.6734946116388
JP_0001023,1604,53.6044651341583,36.343136952924,79.0641348885547
JP_0001023,1605,63.4114203018899,42.9921262462606,93.5289453159502
JP_0001023,1606,60.6265237841188,41.104002275771,89.4213502978738
JP_0001023,1607,45.0317312928011,30.5309338225008,66.4197444800244
JP_0001023,1608,62.3429988312627,42.2677502500956,91.9530725027419
JP_0001023,1609,62.5656966366543,42.4187364938759,92.2815415823381
JP_0001023,1610,65.3400966386504,44.2997439618617,96.3736547196231
JP_0001023,1611,57.1937224904475,38.7766072120234,84.3581253622427
JP_0001023,1612,69.1021795231251,46.8503877031345,101.92255494455
JP_0001023,1613,59.6519333327661,40.4432425021611,87.9838739474616
JP_0001023,1614,64.9586897920062,44.0411550322328,95.8110970615059
JP_0001023,1615,78.3795889950778,53.1403518351089,115.606309685336
